"","FECHA","UNIDADES","YEAR","DIA","MES","DIA_SEMANA","FESTIVIDAD"
"1318",2015-08-10,865,2015,10,8,"lunes","dia_habil"
"1319",2015-08-11,1143,2015,11,8,"martes","dia_habil"
"1320",2015-08-12,1157,2015,12,8,"miercoles","dia_habil"
"1321",2015-08-13,1194,2015,13,8,"jueves","dia_habil"
"1322",2015-08-14,1103,2015,14,8,"viernes","dia_habil"
"1323",2015-08-15,361,2015,15,8,"sabado","dia_habil"
"1324",2015-08-16,4,2015,16,8,"domingo","dia_habil"
"1325",2015-08-17,0,2015,17,8,"lunes","festivo"
"1326",2015-08-18,724,2015,18,8,"martes","dia_habil"
"1327",2015-08-19,1061,2015,19,8,"miercoles","dia_habil"
"1328",2015-08-20,1097,2015,20,8,"jueves","dia_habil"
"1329",2015-08-21,1209,2015,21,8,"viernes","dia_habil"
"1330",2015-08-22,394,2015,22,8,"sabado","dia_habil"
"1331",2015-08-23,1,2015,23,8,"domingo","dia_habil"
"1332",2015-08-24,745,2015,24,8,"lunes","dia_habil"
"1333",2015-08-25,1207,2015,25,8,"martes","dia_habil"
"1334",2015-08-26,1277,2015,26,8,"miercoles","dia_habil"
"1335",2015-08-27,1298,2015,27,8,"jueves","dia_habil"
"1336",2015-08-28,1586,2015,28,8,"viernes","dia_habil"
"1337",2015-08-29,541,2015,29,8,"sabado","dia_habil"
"1338",2015-08-30,20,2015,30,8,"domingo","dia_habil"
"1339",2015-08-31,1686,2015,31,8,"lunes","dia_habil"
"1340",2015-09-01,744,2015,1,9,"martes","dia_habil"
"1341",2015-09-02,896,2015,2,9,"miercoles","dia_habil"
"1342",2015-09-03,953,2015,3,9,"jueves","dia_habil"
"1343",2015-09-04,1198,2015,4,9,"viernes","dia_habil"
"1344",2015-09-05,298,2015,5,9,"sabado","dia_habil"
"1345",2015-09-06,1,2015,6,9,"domingo","dia_habil"
"1346",2015-09-07,898,2015,7,9,"lunes","dia_habil"
"1347",2015-09-08,1095,2015,8,9,"martes","dia_habil"
"1348",2015-09-09,1230,2015,9,9,"miercoles","dia_habil"
"1349",2015-09-10,1214,2015,10,9,"jueves","dia_habil"
"1350",2015-09-11,1141,2015,11,9,"viernes","dia_habil"
"1351",2015-09-12,371,2015,12,9,"sabado","dia_habil"
"1352",2015-09-13,0,2015,13,9,"domingo","dia_habil"
"1353",2015-09-14,832,2015,14,9,"lunes","dia_habil"
"1354",2015-09-15,1053,2015,15,9,"martes","dia_habil"
"1355",2015-09-16,1057,2015,16,9,"miercoles","dia_habil"
"1356",2015-09-17,1115,2015,17,9,"jueves","dia_habil"
"1357",2015-09-18,1034,2015,18,9,"viernes","dia_habil"
"1358",2015-09-19,244,2015,19,9,"sabado","dia_habil"
"1359",2015-09-20,2,2015,20,9,"domingo","dia_habil"
"1360",2015-09-21,519,2015,21,9,"lunes","dia_habil"
"1361",2015-09-22,1054,2015,22,9,"martes","dia_habil"
"1362",2015-09-23,1199,2015,23,9,"miercoles","dia_habil"
"1363",2015-09-24,1110,2015,24,9,"jueves","dia_habil"
"1364",2015-09-25,985,2015,25,9,"viernes","dia_habil"
"1365",2015-09-26,347,2015,26,9,"sabado","dia_habil"
"1366",2015-09-27,0,2015,27,9,"domingo","dia_habil"
"1367",2015-09-28,939,2015,28,9,"lunes","dia_habil"
"1368",2015-09-29,1365,2015,29,9,"martes","dia_habil"
"1369",2015-09-30,2121,2015,30,9,"miercoles","dia_habil"
"1370",2015-10-01,774,2015,1,10,"jueves","dia_habil"
"1371",2015-10-02,819,2015,2,10,"viernes","dia_habil"
"1372",2015-10-03,242,2015,3,10,"sabado","dia_habil"
"1373",2015-10-04,0,2015,4,10,"domingo","dia_habil"
"1374",2015-10-05,617,2015,5,10,"lunes","dia_habil"
"1375",2015-10-06,1012,2015,6,10,"martes","dia_habil"
"1376",2015-10-07,993,2015,7,10,"miercoles","dia_habil"
"1377",2015-10-08,992,2015,8,10,"jueves","dia_habil"
"1378",2015-10-09,973,2015,9,10,"viernes","dia_habil"
"1379",2015-10-10,326,2015,10,10,"sabado","dia_habil"
"1380",2015-10-11,5,2015,11,10,"domingo","dia_habil"
"1381",2015-10-12,0,2015,12,10,"lunes","festivo"
"1382",2015-10-13,773,2015,13,10,"martes","dia_habil"
"1383",2015-10-14,982,2015,14,10,"miercoles","dia_habil"
"1384",2015-10-15,1051,2015,15,10,"jueves","dia_habil"
"1385",2015-10-16,1069,2015,16,10,"viernes","dia_habil"
"1386",2015-10-17,270,2015,17,10,"sabado","dia_habil"
"1387",2015-10-18,0,2015,18,10,"domingo","dia_habil"
"1388",2015-10-19,630,2015,19,10,"lunes","dia_habil"
"1389",2015-10-20,909,2015,20,10,"martes","dia_habil"
"1390",2015-10-21,987,2015,21,10,"miercoles","dia_habil"
"1391",2015-10-22,979,2015,22,10,"jueves","dia_habil"
"1392",2015-10-23,920,2015,23,10,"viernes","dia_habil"
"1393",2015-10-24,428,2015,24,10,"sabado","dia_habil"
"1394",2015-10-25,25,2015,25,10,"domingo","dia_habil"
"1395",2015-10-26,741,2015,26,10,"lunes","dia_habil"
"1396",2015-10-27,1075,2015,27,10,"martes","dia_habil"
"1397",2015-10-28,1210,2015,28,10,"miercoles","dia_habil"
"1398",2015-10-29,1395,2015,29,10,"jueves","dia_habil"
"1399",2015-10-30,1615,2015,30,10,"viernes","dia_habil"
"1400",2015-10-31,757,2015,31,10,"sabado","brujas"
"1401",2015-11-01,18,2015,1,11,"domingo","dia_habil"
"1402",2015-11-02,0,2015,2,11,"lunes","festivo"
"1403",2015-11-03,517,2015,3,11,"martes","dia_habil"
"1404",2015-11-04,792,2015,4,11,"miercoles","dia_habil"
"1405",2015-11-05,904,2015,5,11,"jueves","dia_habil"
"1406",2015-11-06,986,2015,6,11,"viernes","dia_habil"
"1407",2015-11-07,370,2015,7,11,"sabado","dia_habil"
"1408",2015-11-08,0,2015,8,11,"domingo","dia_habil"
"1409",2015-11-09,773,2015,9,11,"lunes","dia_habil"
"1410",2015-11-10,1019,2015,10,11,"martes","dia_habil"
"1411",2015-11-11,1051,2015,11,11,"miercoles","dia_habil"
"1412",2015-11-12,1099,2015,12,11,"jueves","dia_habil"
"1413",2015-11-13,1061,2015,13,11,"viernes","dia_habil"
"1414",2015-11-14,240,2015,14,11,"sabado","dia_habil"
"1415",2015-11-15,1,2015,15,11,"domingo","dia_habil"
"1416",2015-11-16,0,2015,16,11,"lunes","festivo"
"1417",2015-11-17,651,2015,17,11,"martes","dia_habil"
"1418",2015-11-18,940,2015,18,11,"miercoles","dia_habil"
"1419",2015-11-19,1138,2015,19,11,"jueves","dia_habil"
"1420",2015-11-20,1100,2015,20,11,"viernes","dia_habil"
"1421",2015-11-21,295,2015,21,11,"sabado","dia_habil"
"1422",2015-11-22,0,2015,22,11,"domingo","dia_habil"
"1423",2015-11-23,766,2015,23,11,"lunes","dia_habil"
"1424",2015-11-24,1048,2015,24,11,"martes","dia_habil"
"1425",2015-11-25,1243,2015,25,11,"miercoles","dia_habil"
"1426",2015-11-26,1281,2015,26,11,"jueves","dia_habil"
"1427",2015-11-27,1344,2015,27,11,"viernes","dia_habil"
"1428",2015-11-28,617,2015,28,11,"sabado","dia_habil"
"1429",2015-11-29,0,2015,29,11,"domingo","dia_habil"
"1430",2015-11-30,1848,2015,30,11,"lunes","dia_habil"
"1431",2015-12-01,669,2015,1,12,"martes","dia_habil"
"1432",2015-12-02,949,2015,2,12,"miercoles","dia_habil"
"1433",2015-12-03,1053,2015,3,12,"jueves","dia_habil"
"1434",2015-12-04,1281,2015,4,12,"viernes","dia_habil"
"1435",2015-12-05,350,2015,5,12,"sabado","dia_habil"
"1436",2015-12-06,0,2015,6,12,"domingo","dia_habil"
"1437",2015-12-07,807,2015,7,12,"lunes","dia_habil"
"1438",2015-12-08,5,2015,8,12,"martes","festivo"
"1439",2015-12-09,1032,2015,9,12,"miercoles","dia_habil"
"1440",2015-12-10,1249,2015,10,12,"jueves","dia_habil"
"1441",2015-12-11,1387,2015,11,12,"viernes","dia_habil"
"1442",2015-12-12,364,2015,12,12,"sabado","dia_habil"
"1443",2015-12-13,0,2015,13,12,"domingo","dia_habil"
"1444",2015-12-14,1084,2015,14,12,"lunes","dia_habil"
"1445",2015-12-15,1303,2015,15,12,"martes","dia_habil"
"1446",2015-12-16,1443,2015,16,12,"miercoles","dia_habil"
"1447",2015-12-17,1429,2015,17,12,"jueves","dia_habil"
"1448",2015-12-18,1681,2015,18,12,"viernes","dia_habil"
"1449",2015-12-19,544,2015,19,12,"sabado","dia_habil"
"1450",2015-12-20,5,2015,20,12,"domingo","dia_habil"
"1451",2015-12-21,1198,2015,21,12,"lunes","dia_habil"
"1452",2015-12-22,1789,2015,22,12,"martes","dia_habil"
"1453",2015-12-23,1902,2015,23,12,"miercoles","dia_habil"
"1454",2015-12-24,1164,2015,24,12,"jueves","dia_habil"
"1455",2015-12-25,0,2015,25,12,"viernes","navidad"
"1456",2015-12-26,297,2015,26,12,"sabado","dia_habil"
"1457",2015-12-27,3,2015,27,12,"domingo","dia_habil"
"1458",2015-12-28,1288,2015,28,12,"lunes","dia_habil"
"1459",2015-12-29,2194,2015,29,12,"martes","dia_habil"
"1460",2015-12-30,2775,2015,30,12,"miercoles","dia_habil"
"1461",2015-12-31,474,2015,31,12,"jueves","a_viejo"
"1462",2016-01-01,0,2016,1,1,"viernes","a_nuevo"
"1463",2016-01-02,3,2016,2,1,"sabado","dia_habil"
"1464",2016-01-03,0,2016,3,1,"domingo","dia_habil"
"1465",2016-01-04,100,2016,4,1,"lunes","dia_habil"
"1466",2016-01-05,258,2016,5,1,"martes","dia_habil"
"1467",2016-01-06,419,2016,6,1,"miercoles","dia_habil"
"1468",2016-01-07,452,2016,7,1,"jueves","dia_habil"
"1469",2016-01-08,782,2016,8,1,"viernes","dia_habil"
"1470",2016-01-09,197,2016,9,1,"sabado","dia_habil"
"1471",2016-01-10,2,2016,10,1,"domingo","dia_habil"
"1472",2016-01-11,0,2016,11,1,"lunes","festivo"
"1473",2016-01-12,565,2016,12,1,"martes","dia_habil"
"1474",2016-01-13,1022,2016,13,1,"miercoles","dia_habil"
"1475",2016-01-14,992,2016,14,1,"jueves","dia_habil"
"1476",2016-01-15,974,2016,15,1,"viernes","dia_habil"
"1477",2016-01-16,291,2016,16,1,"sabado","dia_habil"
"1478",2016-01-17,0,2016,17,1,"domingo","dia_habil"
"1479",2016-01-18,667,2016,18,1,"lunes","dia_habil"
"1480",2016-01-19,905,2016,19,1,"martes","dia_habil"
"1481",2016-01-20,904,2016,20,1,"miercoles","dia_habil"
"1482",2016-01-21,996,2016,21,1,"jueves","dia_habil"
"1483",2016-01-22,923,2016,22,1,"viernes","dia_habil"
"1484",2016-01-23,293,2016,23,1,"sabado","dia_habil"
"1485",2016-01-24,0,2016,24,1,"domingo","dia_habil"
"1486",2016-01-25,613,2016,25,1,"lunes","dia_habil"
"1487",2016-01-26,901,2016,26,1,"martes","dia_habil"
"1488",2016-01-27,1005,2016,27,1,"miercoles","dia_habil"
"1489",2016-01-28,1231,2016,28,1,"jueves","dia_habil"
"1490",2016-01-29,1488,2016,29,1,"viernes","dia_habil"
"1491",2016-01-30,846,2016,30,1,"sabado","dia_habil"
"1492",2016-01-31,0,2016,31,1,"domingo","dia_habil"
"1493",2016-02-01,451,2016,1,2,"lunes","dia_habil"
"1494",2016-02-02,694,2016,2,2,"martes","dia_habil"
"1495",2016-02-03,747,2016,3,2,"miercoles","dia_habil"
"1496",2016-02-04,931,2016,4,2,"jueves","dia_habil"
"1497",2016-02-05,918,2016,5,2,"viernes","dia_habil"
"1498",2016-02-06,226,2016,6,2,"sabado","dia_habil"
"1499",2016-02-07,16,2016,7,2,"domingo","dia_habil"
"1500",2016-02-08,653,2016,8,2,"lunes","festivo"
"1501",2016-02-09,747,2016,9,2,"martes","dia_habil"
"1502",2016-02-10,895,2016,10,2,"miercoles","dia_habil"
"1503",2016-02-11,924,2016,11,2,"jueves","dia_habil"
"1504",2016-02-12,1003,2016,12,2,"viernes","dia_habil"
"1505",2016-02-13,305,2016,13,2,"sabado","dia_habil"
"1506",2016-02-14,0,2016,14,2,"domingo","dia_habil"
"1507",2016-02-15,783,2016,15,2,"lunes","dia_habil"
"1508",2016-02-16,773,2016,16,2,"martes","dia_habil"
"1509",2016-02-17,1014,2016,17,2,"miercoles","dia_habil"
"1510",2016-02-18,941,2016,18,2,"jueves","dia_habil"
"1511",2016-02-19,971,2016,19,2,"viernes","dia_habil"
"1512",2016-02-20,225,2016,20,2,"sabado","dia_habil"
"1513",2016-02-21,1,2016,21,2,"domingo","dia_habil"
"1514",2016-02-22,738,2016,22,2,"lunes","dia_habil"
"1515",2016-02-23,947,2016,23,2,"martes","dia_habil"
"1516",2016-02-24,1094,2016,24,2,"miercoles","dia_habil"
"1517",2016-02-25,1104,2016,25,2,"jueves","dia_habil"
"1518",2016-02-26,1390,2016,26,2,"viernes","dia_habil"
"1519",2016-02-27,344,2016,27,2,"sabado","dia_habil"
"1520",2016-02-28,0,2016,28,2,"domingo","dia_habil"
"1521",2016-02-29,1545,2016,29,2,"lunes","dia_habil"
"1522",2016-03-01,644,2016,1,3,"martes","dia_habil"
"1523",2016-03-02,841,2016,2,3,"miercoles","dia_habil"
"1524",2016-03-03,845,2016,3,3,"jueves","dia_habil"
"1525",2016-03-04,956,2016,4,3,"viernes","dia_habil"
"1526",2016-03-05,211,2016,5,3,"sabado","dia_habil"
"1527",2016-03-06,1,2016,6,3,"domingo","dia_habil"
"1528",2016-03-07,809,2016,7,3,"lunes","dia_habil"
"1529",2016-03-08,902,2016,8,3,"martes","dia_habil"
"1530",2016-03-09,905,2016,9,3,"miercoles","dia_habil"
"1531",2016-03-10,984,2016,10,3,"jueves","dia_habil"
"1532",2016-03-11,952,2016,11,3,"viernes","dia_habil"
"1533",2016-03-12,248,2016,12,3,"sabado","dia_habil"
"1534",2016-03-13,0,2016,13,3,"domingo","dia_habil"
"1535",2016-03-14,707,2016,14,3,"lunes","dia_habil"
"1536",2016-03-15,965,2016,15,3,"martes","dia_habil"
"1537",2016-03-16,1132,2016,16,3,"miercoles","dia_habil"
"1538",2016-03-17,1125,2016,17,3,"jueves","dia_habil"
"1539",2016-03-18,1234,2016,18,3,"viernes","dia_habil"
"1540",2016-03-19,364,2016,19,3,"sabado","dia_habil"
"1541",2016-03-20,1,2016,20,3,"domingo","sem_santa"
"1542",2016-03-21,0,2016,21,3,"lunes","sem_santa"
"1543",2016-03-22,667,2016,22,3,"martes","sem_santa"
"1544",2016-03-23,703,2016,23,3,"miercoles","sem_santa"
"1545",2016-03-24,0,2016,24,3,"jueves","sem_santa"
"1546",2016-03-25,0,2016,25,3,"viernes","sem_santa"
"1547",2016-03-26,0,2016,26,3,"sabado","sem_santa"
"1548",2016-03-27,0,2016,27,3,"domingo","dia_habil"
"1549",2016-03-28,596,2016,28,3,"lunes","dia_habil"
"1550",2016-03-29,928,2016,29,3,"martes","dia_habil"
"1551",2016-03-30,1268,2016,30,3,"miercoles","dia_habil"
"1552",2016-03-31,1861,2016,31,3,"jueves","dia_habil"
"1553",2016-04-01,637,2016,1,4,"viernes","dia_habil"
"1554",2016-04-02,152,2016,2,4,"sabado","dia_habil"
"1555",2016-04-03,8,2016,3,4,"domingo","dia_habil"
"1556",2016-04-04,512,2016,4,4,"lunes","dia_habil"
"1557",2016-04-05,617,2016,5,4,"martes","dia_habil"
"1558",2016-04-06,896,2016,6,4,"miercoles","dia_habil"
"1559",2016-04-07,938,2016,7,4,"jueves","dia_habil"
"1560",2016-04-08,888,2016,8,4,"viernes","dia_habil"
"1561",2016-04-09,173,2016,9,4,"sabado","dia_habil"
"1562",2016-04-10,0,2016,10,4,"domingo","dia_habil"
"1563",2016-04-11,613,2016,11,4,"lunes","dia_habil"
"1564",2016-04-12,755,2016,12,4,"martes","dia_habil"
"1565",2016-04-13,904,2016,13,4,"miercoles","dia_habil"
"1566",2016-04-14,899,2016,14,4,"jueves","dia_habil"
"1567",2016-04-15,875,2016,15,4,"viernes","dia_habil"
"1568",2016-04-16,199,2016,16,4,"sabado","dia_habil"
"1569",2016-04-17,0,2016,17,4,"domingo","dia_habil"
"1570",2016-04-18,674,2016,18,4,"lunes","dia_habil"
"1571",2016-04-19,768,2016,19,4,"martes","dia_habil"
"1572",2016-04-20,939,2016,20,4,"miercoles","dia_habil"
"1573",2016-04-21,1025,2016,21,4,"jueves","dia_habil"
"1574",2016-04-22,898,2016,22,4,"viernes","dia_habil"
"1575",2016-04-23,247,2016,23,4,"sabado","dia_habil"
"1576",2016-04-24,0,2016,24,4,"domingo","dia_habil"
"1577",2016-04-25,703,2016,25,4,"lunes","dia_habil"
"1578",2016-04-26,1006,2016,26,4,"martes","dia_habil"
"1579",2016-04-27,1235,2016,27,4,"miercoles","dia_habil"
"1580",2016-04-28,1252,2016,28,4,"jueves","dia_habil"
"1581",2016-04-29,1703,2016,29,4,"viernes","dia_habil"
"1582",2016-04-30,899,2016,30,4,"sabado","dia_habil"
"1583",2016-05-01,0,2016,1,5,"domingo","festivo"
"1584",2016-05-02,374,2016,2,5,"lunes","dia_habil"
"1585",2016-05-03,620,2016,3,5,"martes","dia_habil"
"1586",2016-05-04,840,2016,4,5,"miercoles","dia_habil"
"1587",2016-05-05,1001,2016,5,5,"jueves","dia_habil"
"1588",2016-05-06,975,2016,6,5,"viernes","dia_habil"
"1589",2016-05-07,255,2016,7,5,"sabado","dia_habil"
"1590",2016-05-08,0,2016,8,5,"domingo","madres"
"1591",2016-05-09,0,2016,9,5,"lunes","festivo"
"1592",2016-05-10,707,2016,10,5,"martes","dia_habil"
"1593",2016-05-11,910,2016,11,5,"miercoles","dia_habil"
"1594",2016-05-12,987,2016,12,5,"jueves","dia_habil"
"1595",2016-05-13,925,2016,13,5,"viernes","dia_habil"
"1596",2016-05-14,220,2016,14,5,"sabado","dia_habil"
"1597",2016-05-15,0,2016,15,5,"domingo","dia_habil"
"1598",2016-05-16,687,2016,16,5,"lunes","dia_habil"
"1599",2016-05-17,796,2016,17,5,"martes","dia_habil"
"1600",2016-05-18,905,2016,18,5,"miercoles","dia_habil"
"1601",2016-05-19,925,2016,19,5,"jueves","dia_habil"
"1602",2016-05-20,918,2016,20,5,"viernes","dia_habil"
"1603",2016-05-21,257,2016,21,5,"sabado","dia_habil"
"1604",2016-05-22,0,2016,22,5,"domingo","dia_habil"
"1605",2016-05-23,659,2016,23,5,"lunes","dia_habil"
"1606",2016-05-24,941,2016,24,5,"martes","dia_habil"
"1607",2016-05-25,1107,2016,25,5,"miercoles","dia_habil"
"1608",2016-05-26,1225,2016,26,5,"jueves","dia_habil"
"1609",2016-05-27,1375,2016,27,5,"viernes","dia_habil"
"1610",2016-05-28,358,2016,28,5,"sabado","dia_habil"
"1611",2016-05-29,0,2016,29,5,"domingo","dia_habil"
"1612",2016-05-30,0,2016,30,5,"lunes","festivo"
"1613",2016-05-31,1613,2016,31,5,"martes","dia_habil"
"1614",2016-06-01,439,2016,1,6,"miercoles","dia_habil"
"1615",2016-06-02,757,2016,2,6,"jueves","dia_habil"
"1616",2016-06-03,904,2016,3,6,"viernes","dia_habil"
"1617",2016-06-04,244,2016,4,6,"sabado","dia_habil"
"1618",2016-06-05,13,2016,5,6,"domingo","dia_habil"
"1619",2016-06-06,0,2016,6,6,"lunes","festivo"
"1620",2016-06-07,648,2016,7,6,"martes","dia_habil"
"1621",2016-06-08,836,2016,8,6,"miercoles","dia_habil"
"1622",2016-06-09,863,2016,9,6,"jueves","dia_habil"
"1623",2016-06-10,1073,2016,10,6,"viernes","dia_habil"
"1624",2016-06-11,207,2016,11,6,"sabado","dia_habil"
"1625",2016-06-12,0,2016,12,6,"domingo","dia_habil"
"1626",2016-06-13,726,2016,13,6,"lunes","dia_habil"
"1627",2016-06-14,848,2016,14,6,"martes","dia_habil"
"1628",2016-06-15,926,2016,15,6,"miercoles","dia_habil"
"1629",2016-06-16,884,2016,16,6,"jueves","dia_habil"
"1630",2016-06-17,890,2016,17,6,"viernes","dia_habil"
"1631",2016-06-18,195,2016,18,6,"sabado","dia_habil"
"1632",2016-06-19,0,2016,19,6,"domingo","dia_habil"
"1633",2016-06-20,653,2016,20,6,"lunes","dia_habil"
"1634",2016-06-21,831,2016,21,6,"martes","dia_habil"
"1635",2016-06-22,966,2016,22,6,"miercoles","dia_habil"
"1636",2016-06-23,942,2016,23,6,"jueves","dia_habil"
"1637",2016-06-24,970,2016,24,6,"viernes","dia_habil"
"1638",2016-06-25,269,2016,25,6,"sabado","dia_habil"
"1639",2016-06-26,0,2016,26,6,"domingo","dia_habil"
"1640",2016-06-27,906,2016,27,6,"lunes","dia_habil"
"1641",2016-06-28,1046,2016,28,6,"martes","dia_habil"
"1642",2016-06-29,1464,2016,29,6,"miercoles","dia_habil"
"1643",2016-06-30,2242,2016,30,6,"jueves","dia_habil"
"1644",2016-07-01,496,2016,1,7,"viernes","dia_habil"
"1645",2016-07-02,81,2016,2,7,"sabado","dia_habil"
"1646",2016-07-03,0,2016,3,7,"domingo","dia_habil"
"1647",2016-07-04,0,2016,4,7,"lunes","festivo"
"1648",2016-07-05,517,2016,5,7,"martes","dia_habil"
"1649",2016-07-06,762,2016,6,7,"miercoles","dia_habil"
"1650",2016-07-07,678,2016,7,7,"jueves","dia_habil"
"1651",2016-07-08,939,2016,8,7,"viernes","dia_habil"
"1652",2016-07-09,219,2016,9,7,"sabado","dia_habil"
"1653",2016-07-10,0,2016,10,7,"domingo","dia_habil"
"1654",2016-07-11,643,2016,11,7,"lunes","dia_habil"
"1655",2016-07-12,796,2016,12,7,"martes","dia_habil"
"1656",2016-07-13,760,2016,13,7,"miercoles","dia_habil"
"1657",2016-07-14,724,2016,14,7,"jueves","dia_habil"
"1658",2016-07-15,867,2016,15,7,"viernes","dia_habil"
"1659",2016-07-16,222,2016,16,7,"sabado","dia_habil"
"1660",2016-07-17,0,2016,17,7,"domingo","dia_habil"
"1661",2016-07-18,584,2016,18,7,"lunes","dia_habil"
"1662",2016-07-19,777,2016,19,7,"martes","dia_habil"
"1663",2016-07-20,0,2016,20,7,"miercoles","festivo"
"1664",2016-07-21,816,2016,21,7,"jueves","dia_habil"
"1665",2016-07-22,893,2016,22,7,"viernes","dia_habil"
"1666",2016-07-23,226,2016,23,7,"sabado","dia_habil"
"1667",2016-07-24,0,2016,24,7,"domingo","dia_habil"
"1668",2016-07-25,697,2016,25,7,"lunes","dia_habil"
"1669",2016-07-26,971,2016,26,7,"martes","dia_habil"
"1670",2016-07-27,1106,2016,27,7,"miercoles","dia_habil"
"1671",2016-07-28,1312,2016,28,7,"jueves","dia_habil"
"1672",2016-07-29,1606,2016,29,7,"viernes","dia_habil"
"1673",2016-07-30,959,2016,30,7,"sabado","dia_habil"
"1674",2016-07-31,1,2016,31,7,"domingo","dia_habil"
"1675",2016-08-01,404,2016,1,8,"lunes","dia_habil"
"1676",2016-08-02,746,2016,2,8,"martes","dia_habil"
"1677",2016-08-03,838,2016,3,8,"miercoles","dia_habil"
"1678",2016-08-04,986,2016,4,8,"jueves","dia_habil"
"1679",2016-08-05,898,2016,5,8,"viernes","dia_habil"
"1680",2016-08-06,175,2016,6,8,"sabado","dia_habil"
"1681",2016-08-07,0,2016,7,8,"domingo","festivo"
"1682",2016-08-08,798,2016,8,8,"lunes","dia_habil"
"1683",2016-08-09,954,2016,9,8,"martes","dia_habil"
"1684",2016-08-10,844,2016,10,8,"miercoles","dia_habil"
"1685",2016-08-11,1133,2016,11,8,"jueves","dia_habil"
"1686",2016-08-12,968,2016,12,8,"viernes","dia_habil"
"1687",2016-08-13,228,2016,13,8,"sabado","dia_habil"
"1688",2016-08-14,0,2016,14,8,"domingo","dia_habil"
"1689",2016-08-15,0,2016,15,8,"lunes","festivo"
"1690",2016-08-16,692,2016,16,8,"martes","dia_habil"
"1691",2016-08-17,881,2016,17,8,"miercoles","dia_habil"
"1692",2016-08-18,972,2016,18,8,"jueves","dia_habil"
"1693",2016-08-19,1017,2016,19,8,"viernes","dia_habil"
"1694",2016-08-20,268,2016,20,8,"sabado","dia_habil"
"1695",2016-08-21,0,2016,21,8,"domingo","dia_habil"
"1696",2016-08-22,728,2016,22,8,"lunes","dia_habil"
"1697",2016-08-23,992,2016,23,8,"martes","dia_habil"
"1698",2016-08-24,1044,2016,24,8,"miercoles","dia_habil"
"1699",2016-08-25,1106,2016,25,8,"jueves","dia_habil"
"1700",2016-08-26,1111,2016,26,8,"viernes","dia_habil"
"1701",2016-08-27,356,2016,27,8,"sabado","dia_habil"
"1702",2016-08-28,0,2016,28,8,"domingo","dia_habil"
"1703",2016-08-29,973,2016,29,8,"lunes","dia_habil"
"1704",2016-08-30,1500,2016,30,8,"martes","dia_habil"
"1705",2016-08-31,1941,2016,31,8,"miercoles","dia_habil"
"1706",2016-09-01,677,2016,1,9,"jueves","dia_habil"
"1707",2016-09-02,770,2016,2,9,"viernes","dia_habil"
"1708",2016-09-03,180,2016,3,9,"sabado","dia_habil"
"1709",2016-09-04,0,2016,4,9,"domingo","dia_habil"
"1710",2016-09-05,611,2016,5,9,"lunes","dia_habil"
"1711",2016-09-06,862,2016,6,9,"martes","dia_habil"
"1712",2016-09-07,999,2016,7,9,"miercoles","dia_habil"
"1713",2016-09-08,951,2016,8,9,"jueves","dia_habil"
"1714",2016-09-09,974,2016,9,9,"viernes","dia_habil"
"1715",2016-09-10,239,2016,10,9,"sabado","dia_habil"
"1716",2016-09-11,0,2016,11,9,"domingo","dia_habil"
"1717",2016-09-12,557,2016,12,9,"lunes","dia_habil"
"1718",2016-09-13,932,2016,13,9,"martes","dia_habil"
"1719",2016-09-14,914,2016,14,9,"miercoles","dia_habil"
"1720",2016-09-15,891,2016,15,9,"jueves","dia_habil"
"1721",2016-09-16,808,2016,16,9,"viernes","dia_habil"
"1722",2016-09-17,195,2016,17,9,"sabado","dia_habil"
"1723",2016-09-18,0,2016,18,9,"domingo","dia_habil"
"1724",2016-09-19,695,2016,19,9,"lunes","dia_habil"
"1725",2016-09-20,864,2016,20,9,"martes","dia_habil"
"1726",2016-09-21,934,2016,21,9,"miercoles","dia_habil"
"1727",2016-09-22,885,2016,22,9,"jueves","dia_habil"
"1728",2016-09-23,1031,2016,23,9,"viernes","dia_habil"
"1729",2016-09-24,130,2016,24,9,"sabado","dia_habil"
"1730",2016-09-25,0,2016,25,9,"domingo","dia_habil"
"1731",2016-09-26,685,2016,26,9,"lunes","dia_habil"
"1732",2016-09-27,1050,2016,27,9,"martes","dia_habil"
"1733",2016-09-28,1193,2016,28,9,"miercoles","dia_habil"
"1734",2016-09-29,1457,2016,29,9,"jueves","dia_habil"
"1735",2016-09-30,2013,2016,30,9,"viernes","dia_habil"
"1736",2016-10-01,130,2016,1,10,"sabado","dia_habil"
"1737",2016-10-02,0,2016,2,10,"domingo","dia_habil"
"1738",2016-10-03,423,2016,3,10,"lunes","dia_habil"
"1739",2016-10-04,667,2016,4,10,"martes","dia_habil"
"1740",2016-10-05,846,2016,5,10,"miercoles","dia_habil"
"1741",2016-10-06,823,2016,6,10,"jueves","dia_habil"
"1742",2016-10-07,865,2016,7,10,"viernes","dia_habil"
"1743",2016-10-08,195,2016,8,10,"sabado","dia_habil"
"1744",2016-10-09,0,2016,9,10,"domingo","dia_habil"
"1745",2016-10-10,653,2016,10,10,"lunes","dia_habil"
"1746",2016-10-11,832,2016,11,10,"martes","dia_habil"
"1747",2016-10-12,839,2016,12,10,"miercoles","dia_habil"
"1748",2016-10-13,860,2016,13,10,"jueves","dia_habil"
"1749",2016-10-14,931,2016,14,10,"viernes","dia_habil"
"1750",2016-10-15,213,2016,15,10,"sabado","dia_habil"
