FECHA;YEAR;DIA;MES;DIA_SEMANA;FESTIVIDAD
13/10/2016;2016;13;10;jueves;dia_habil
14/10/2016;2016;14;10;viernes;dia_habil
15/10/2016;2016;15;10;sabado;dia_habil
16/10/2016;2016;16;10;domingo;dia_habil
17/10/2016;2016;17;10;lunes;festivo
18/10/2016;2016;18;10;martes;dia_habil
19/10/2016;2016;19;10;miercoles;dia_habil
20/10/2016;2016;20;10;jueves;dia_habil
21/10/2016;2016;21;10;viernes;dia_habil
22/10/2016;2016;22;10;sabado;dia_habil
23/10/2016;2016;23;10;domingo;dia_habil
24/10/2016;2016;24;10;lunes;dia_habil
25/10/2016;2016;25;10;martes;dia_habil
26/10/2016;2016;26;10;miercoles;dia_habil
27/10/2016;2016;27;10;jueves;dia_habil
28/10/2016;2016;28;10;viernes;dia_habil
29/10/2016;2016;29;10;sabado;dia_habil
30/10/2016;2016;30;10;domingo;dia_habil
31/10/2016;2016;31;10;lunes;brujas
1/11/2016;2016;1;11;martes;dia_habil
2/11/2016;2016;2;11;miercoles;dia_habil
3/11/2016;2016;3;11;jueves;dia_habil
4/11/2016;2016;4;11;viernes;dia_habil
5/11/2016;2016;5;11;sabado;dia_habil
6/11/2016;2016;6;11;domingo;dia_habil
7/11/2016;2016;7;11;lunes;festivo
8/11/2016;2016;8;11;martes;dia_habil
9/11/2016;2016;9;11;miercoles;dia_habil
10/11/2016;2016;10;11;jueves;dia_habil
11/11/2016;2016;11;11;viernes;dia_habil
12/11/2016;2016;12;11;sabado;dia_habil
13/11/2016;2016;13;11;domingo;dia_habil
14/11/2016;2016;14;11;lunes;festivo
15/11/2016;2016;15;11;martes;dia_habil
16/11/2016;2016;16;11;miercoles;dia_habil
17/11/2016;2016;17;11;jueves;dia_habil
18/11/2016;2016;18;11;viernes;dia_habil
19/11/2016;2016;19;11;sabado;dia_habil
20/11/2016;2016;20;11;domingo;dia_habil
21/11/2016;2016;21;11;lunes;dia_habil
22/11/2016;2016;22;11;martes;dia_habil
23/11/2016;2016;23;11;miercoles;dia_habil
24/11/2016;2016;24;11;jueves;dia_habil
25/11/2016;2016;25;11;viernes;dia_habil
26/11/2016;2016;26;11;sabado;dia_habil
27/11/2016;2016;27;11;domingo;dia_habil
28/11/2016;2016;28;11;lunes;dia_habil
29/11/2016;2016;29;11;martes;dia_habil
30/11/2016;2016;30;11;miercoles;dia_habil
1/12/2016;2016;1;12;jueves;dia_habil
2/12/2016;2016;2;12;viernes;dia_habil
3/12/2016;2016;3;12;sabado;dia_habil
4/12/2016;2016;4;12;domingo;dia_habil
5/12/2016;2016;5;12;lunes;dia_habil
6/12/2016;2016;6;12;martes;dia_habil
7/12/2016;2016;7;12;miercoles;dia_habil
8/12/2016;2016;8;12;jueves;festivo
9/12/2016;2016;9;12;viernes;dia_habil
10/12/2016;2016;10;12;sabado;dia_habil
11/12/2016;2016;11;12;domingo;dia_habil
12/12/2016;2016;12;12;lunes;dia_habil
13/12/2016;2016;13;12;martes;dia_habil
14/12/2016;2016;14;12;miercoles;dia_habil
15/12/2016;2016;15;12;jueves;dia_habil
16/12/2016;2016;16;12;viernes;dia_habil
17/12/2016;2016;17;12;sabado;dia_habil
18/12/2016;2016;18;12;domingo;dia_habil
19/12/2016;2016;19;12;lunes;dia_habil
20/12/2016;2016;20;12;martes;dia_habil
21/12/2016;2016;21;12;miercoles;dia_habil
22/12/2016;2016;22;12;jueves;dia_habil
23/12/2016;2016;23;12;viernes;dia_habil
24/12/2016;2016;24;12;sabado;dia_habil
25/12/2016;2016;25;12;domingo;navidad
26/12/2016;2016;26;12;lunes;dia_habil
27/12/2016;2016;27;12;martes;dia_habil
28/12/2016;2016;28;12;miercoles;dia_habil
29/12/2016;2016;29;12;jueves;dia_habil
30/12/2016;2016;30;12;viernes;dia_habil
31/12/2016;2016;31;12;sabado;a_viejo
1/01/2017;2017;1;1;domingo;a_nuevo
2/01/2017;2017;2;1;lunes;dia_habil
3/01/2017;2017;3;1;martes;dia_habil
4/01/2017;2017;4;1;miercoles;dia_habil
5/01/2017;2017;5;1;jueves;dia_habil
6/01/2017;2017;6;1;viernes;dia_habil
7/01/2017;2017;7;1;sabado;dia_habil
8/01/2017;2017;8;1;domingo;dia_habil
9/01/2017;2017;9;1;lunes;festivo
10/01/2017;2017;10;1;martes;dia_habil
11/01/2017;2017;11;1;miercoles;dia_habil
12/01/2017;2017;12;1;jueves;dia_habil
13/01/2017;2017;13;1;viernes;dia_habil
14/01/2017;2017;14;1;sabado;dia_habil
15/01/2017;2017;15;1;domingo;dia_habil
16/01/2017;2017;16;1;lunes;dia_habil
17/01/2017;2017;17;1;martes;dia_habil
18/01/2017;2017;18;1;miercoles;dia_habil
19/01/2017;2017;19;1;jueves;dia_habil
20/01/2017;2017;20;1;viernes;dia_habil
21/01/2017;2017;21;1;sabado;dia_habil
22/01/2017;2017;22;1;domingo;dia_habil
23/01/2017;2017;23;1;lunes;dia_habil
24/01/2017;2017;24;1;martes;dia_habil
25/01/2017;2017;25;1;miercoles;dia_habil
26/01/2017;2017;26;1;jueves;dia_habil
27/01/2017;2017;27;1;viernes;dia_habil
28/01/2017;2017;28;1;sabado;dia_habil
29/01/2017;2017;29;1;domingo;dia_habil
30/01/2017;2017;30;1;lunes;dia_habil
31/01/2017;2017;31;1;martes;dia_habil
1/02/2017;2017;1;2;miercoles;dia_habil
2/02/2017;2017;2;2;jueves;dia_habil
3/02/2017;2017;3;2;viernes;dia_habil
4/02/2017;2017;4;2;sabado;dia_habil
5/02/2017;2017;5;2;domingo;dia_habil
6/02/2017;2017;6;2;lunes;dia_habil
7/02/2017;2017;7;2;martes;dia_habil
8/02/2017;2017;8;2;miercoles;dia_habil
9/02/2017;2017;9;2;jueves;dia_habil
10/02/2017;2017;10;2;viernes;dia_habil
11/02/2017;2017;11;2;sabado;dia_habil
12/02/2017;2017;12;2;domingo;dia_habil
13/02/2017;2017;13;2;lunes;dia_habil
14/02/2017;2017;14;2;martes;dia_habil
15/02/2017;2017;15;2;miercoles;dia_habil
16/02/2017;2017;16;2;jueves;dia_habil
17/02/2017;2017;17;2;viernes;dia_habil
18/02/2017;2017;18;2;sabado;dia_habil
19/02/2017;2017;19;2;domingo;dia_habil
20/02/2017;2017;20;2;lunes;dia_habil
21/02/2017;2017;21;2;martes;dia_habil
22/02/2017;2017;22;2;miercoles;dia_habil
23/02/2017;2017;23;2;jueves;dia_habil
24/02/2017;2017;24;2;viernes;dia_habil
25/02/2017;2017;25;2;sabado;dia_habil
26/02/2017;2017;26;2;domingo;dia_habil
27/02/2017;2017;27;2;lunes;festivo
28/02/2017;2017;28;2;martes;dia_habil
1/03/2017;2017;1;3;miercoles;dia_habil
2/03/2017;2017;2;3;jueves;dia_habil
3/03/2017;2017;3;3;viernes;dia_habil
4/03/2017;2017;4;3;sabado;dia_habil
5/03/2017;2017;5;3;domingo;dia_habil
6/03/2017;2017;6;3;lunes;dia_habil
7/03/2017;2017;7;3;martes;dia_habil
8/03/2017;2017;8;3;miercoles;dia_habil
9/03/2017;2017;9;3;jueves;dia_habil
10/03/2017;2017;10;3;viernes;dia_habil
11/03/2017;2017;11;3;sabado;dia_habil
12/03/2017;2017;12;3;domingo;dia_habil
13/03/2017;2017;13;3;lunes;dia_habil
14/03/2017;2017;14;3;martes;dia_habil
15/03/2017;2017;15;3;miercoles;dia_habil
16/03/2017;2017;16;3;jueves;dia_habil
17/03/2017;2017;17;3;viernes;dia_habil
18/03/2017;2017;18;3;sabado;dia_habil
19/03/2017;2017;19;3;domingo;dia_habil
20/03/2017;2017;20;3;lunes;festivo
21/03/2017;2017;21;3;martes;dia_habil
22/03/2017;2017;22;3;miercoles;dia_habil
23/03/2017;2017;23;3;jueves;dia_habil
24/03/2017;2017;24;3;viernes;dia_habil
25/03/2017;2017;25;3;sabado;dia_habil
26/03/2017;2017;26;3;domingo;dia_habil
27/03/2017;2017;27;3;lunes;dia_habil
28/03/2017;2017;28;3;martes;dia_habil
29/03/2017;2017;29;3;miercoles;dia_habil
30/03/2017;2017;30;3;jueves;dia_habil
31/03/2017;2017;31;3;viernes;dia_habil
1/04/2017;2017;1;4;sabado;dia_habil
2/04/2017;2017;2;4;domingo;dia_habil
3/04/2017;2017;3;4;lunes;dia_habil
4/04/2017;2017;4;4;martes;dia_habil
5/04/2017;2017;5;4;miercoles;dia_habil
6/04/2017;2017;6;4;jueves;dia_habil
7/04/2017;2017;7;4;viernes;dia_habil
8/04/2017;2017;8;4;sabado;dia_habil
9/04/2017;2017;9;4;domingo;sem_santa
10/04/2017;2017;10;4;lunes;sem_santa
11/04/2017;2017;11;4;martes;sem_santa
12/04/2017;2017;12;4;miercoles;sem_santa
13/04/2017;2017;13;4;jueves;sem_santa
14/04/2017;2017;14;4;viernes;sem_santa
15/04/2017;2017;15;4;sabado;sem_santa
16/04/2017;2017;16;4;domingo;dia_habil
17/04/2017;2017;17;4;lunes;dia_habil
18/04/2017;2017;18;4;martes;dia_habil
19/04/2017;2017;19;4;miercoles;dia_habil
20/04/2017;2017;20;4;jueves;dia_habil
21/04/2017;2017;21;4;viernes;dia_habil
22/04/2017;2017;22;4;sabado;dia_habil
23/04/2017;2017;23;4;domingo;dia_habil
24/04/2017;2017;24;4;lunes;dia_habil
25/04/2017;2017;25;4;martes;dia_habil
26/04/2017;2017;26;4;miercoles;dia_habil
27/04/2017;2017;27;4;jueves;dia_habil
28/04/2017;2017;28;4;viernes;dia_habil
29/04/2017;2017;29;4;sabado;dia_habil
30/04/2017;2017;30;4;domingo;dia_habil
1/05/2017;2017;1;5;lunes;festivo
2/05/2017;2017;2;5;martes;dia_habil
3/05/2017;2017;3;5;miercoles;dia_habil
4/05/2017;2017;4;5;jueves;dia_habil
5/05/2017;2017;5;5;viernes;dia_habil
6/05/2017;2017;6;5;sabado;dia_habil
7/05/2017;2017;7;5;domingo;dia_habil
8/05/2017;2017;8;5;lunes;dia_habil
9/05/2017;2017;9;5;martes;dia_habil
10/05/2017;2017;10;5;miercoles;dia_habil
11/05/2017;2017;11;5;jueves;dia_habil
12/05/2017;2017;12;5;viernes;dia_habil
13/05/2017;2017;13;5;sabado;dia_habil
14/05/2017;2017;14;5;domingo;madres
15/05/2017;2017;15;5;lunes;dia_habil
16/05/2017;2017;16;5;martes;dia_habil
17/05/2017;2017;17;5;miercoles;dia_habil
18/05/2017;2017;18;5;jueves;dia_habil
19/05/2017;2017;19;5;viernes;dia_habil
20/05/2017;2017;20;5;sabado;dia_habil
21/05/2017;2017;21;5;domingo;dia_habil
22/05/2017;2017;22;5;lunes;dia_habil
23/05/2017;2017;23;5;martes;dia_habil
24/05/2017;2017;24;5;miercoles;dia_habil
25/05/2017;2017;25;5;jueves;dia_habil
26/05/2017;2017;26;5;viernes;dia_habil
27/05/2017;2017;27;5;sabado;dia_habil
28/05/2017;2017;28;5;domingo;dia_habil
29/05/2017;2017;29;5;lunes;festivo
30/05/2017;2017;30;5;martes;dia_habil
31/05/2017;2017;31;5;miercoles;dia_habil
1/06/2017;2017;1;6;jueves;dia_habil
2/06/2017;2017;2;6;viernes;dia_habil
3/06/2017;2017;3;6;sabado;dia_habil
4/06/2017;2017;4;6;domingo;dia_habil
5/06/2017;2017;5;6;lunes;dia_habil
6/06/2017;2017;6;6;martes;dia_habil
7/06/2017;2017;7;6;miercoles;dia_habil
8/06/2017;2017;8;6;jueves;dia_habil
9/06/2017;2017;9;6;viernes;dia_habil
10/06/2017;2017;10;6;sabado;dia_habil
11/06/2017;2017;11;6;domingo;dia_habil
12/06/2017;2017;12;6;lunes;dia_habil
13/06/2017;2017;13;6;martes;dia_habil
14/06/2017;2017;14;6;miercoles;dia_habil
15/06/2017;2017;15;6;jueves;dia_habil
16/06/2017;2017;16;6;viernes;dia_habil
17/06/2017;2017;17;6;sabado;dia_habil
18/06/2017;2017;18;6;domingo;dia_habil
19/06/2017;2017;19;6;lunes;festivo
20/06/2017;2017;20;6;martes;dia_habil
21/06/2017;2017;21;6;miercoles;dia_habil
22/06/2017;2017;22;6;jueves;dia_habil
23/06/2017;2017;23;6;viernes;dia_habil
24/06/2017;2017;24;6;sabado;dia_habil
25/06/2017;2017;25;6;domingo;dia_habil
26/06/2017;2017;26;6;lunes;festivo
27/06/2017;2017;27;6;martes;dia_habil
28/06/2017;2017;28;6;miercoles;dia_habil
29/06/2017;2017;29;6;jueves;dia_habil
30/06/2017;2017;30;6;viernes;dia_habil
1/07/2017;2017;1;7;sabado;dia_habil
2/07/2017;2017;2;7;domingo;dia_habil
3/07/2017;2017;3;7;lunes;festivo
4/07/2017;2017;4;7;martes;dia_habil
5/07/2017;2017;5;7;miercoles;dia_habil
6/07/2017;2017;6;7;jueves;dia_habil
7/07/2017;2017;7;7;viernes;dia_habil
8/07/2017;2017;8;7;sabado;dia_habil
9/07/2017;2017;9;7;domingo;dia_habil
10/07/2017;2017;10;7;lunes;dia_habil
11/07/2017;2017;11;7;martes;dia_habil
12/07/2017;2017;12;7;miercoles;dia_habil
13/07/2017;2017;13;7;jueves;dia_habil
14/07/2017;2017;14;7;viernes;dia_habil
15/07/2017;2017;15;7;sabado;dia_habil
16/07/2017;2017;16;7;domingo;dia_habil
17/07/2017;2017;17;7;lunes;dia_habil
18/07/2017;2017;18;7;martes;dia_habil
19/07/2017;2017;19;7;miercoles;dia_habil
20/07/2017;2017;20;7;jueves;festivo
21/07/2017;2017;21;7;viernes;dia_habil
22/07/2017;2017;22;7;sabado;dia_habil
23/07/2017;2017;23;7;domingo;dia_habil
24/07/2017;2017;24;7;lunes;dia_habil
25/07/2017;2017;25;7;martes;dia_habil
26/07/2017;2017;26;7;miercoles;dia_habil
27/07/2017;2017;27;7;jueves;dia_habil
28/07/2017;2017;28;7;viernes;dia_habil
29/07/2017;2017;29;7;sabado;dia_habil
30/07/2017;2017;30;7;domingo;dia_habil
31/07/2017;2017;31;7;lunes;dia_habil
1/08/2017;2017;1;8;martes;dia_habil
2/08/2017;2017;2;8;miercoles;dia_habil
3/08/2017;2017;3;8;jueves;dia_habil
4/08/2017;2017;4;8;viernes;dia_habil
5/08/2017;2017;5;8;sabado;dia_habil
6/08/2017;2017;6;8;domingo;dia_habil
7/08/2017;2017;7;8;lunes;festivo
8/08/2017;2017;8;8;martes;dia_habil
9/08/2017;2017;9;8;miercoles;dia_habil
10/08/2017;2017;10;8;jueves;dia_habil
11/08/2017;2017;11;8;viernes;dia_habil
12/08/2017;2017;12;8;sabado;dia_habil
13/08/2017;2017;13;8;domingo;dia_habil
14/08/2017;2017;14;8;lunes;dia_habil
15/08/2017;2017;15;8;martes;dia_habil
16/08/2017;2017;16;8;miercoles;dia_habil
17/08/2017;2017;17;8;jueves;dia_habil
18/08/2017;2017;18;8;viernes;dia_habil
19/08/2017;2017;19;8;sabado;dia_habil
20/08/2017;2017;20;8;domingo;dia_habil
21/08/2017;2017;21;8;lunes;festivo
22/08/2017;2017;22;8;martes;dia_habil
23/08/2017;2017;23;8;miercoles;dia_habil
24/08/2017;2017;24;8;jueves;dia_habil
25/08/2017;2017;25;8;viernes;dia_habil
26/08/2017;2017;26;8;sabado;dia_habil
27/08/2017;2017;27;8;domingo;dia_habil
28/08/2017;2017;28;8;lunes;dia_habil
29/08/2017;2017;29;8;martes;dia_habil
30/08/2017;2017;30;8;miercoles;dia_habil
31/08/2017;2017;31;8;jueves;dia_habil
1/09/2017;2017;1;9;viernes;dia_habil
2/09/2017;2017;2;9;sabado;dia_habil
3/09/2017;2017;3;9;domingo;dia_habil
4/09/2017;2017;4;9;lunes;dia_habil
5/09/2017;2017;5;9;martes;dia_habil
6/09/2017;2017;6;9;miercoles;dia_habil
7/09/2017;2017;7;9;jueves;dia_habil
8/09/2017;2017;8;9;viernes;dia_habil
9/09/2017;2017;9;9;sabado;dia_habil
10/09/2017;2017;10;9;domingo;dia_habil
11/09/2017;2017;11;9;lunes;dia_habil
12/09/2017;2017;12;9;martes;dia_habil
13/09/2017;2017;13;9;miercoles;dia_habil
14/09/2017;2017;14;9;jueves;dia_habil
15/09/2017;2017;15;9;viernes;dia_habil
16/09/2017;2017;16;9;sabado;dia_habil
17/09/2017;2017;17;9;domingo;dia_habil
18/09/2017;2017;18;9;lunes;dia_habil
19/09/2017;2017;19;9;martes;dia_habil
20/09/2017;2017;20;9;miercoles;dia_habil
21/09/2017;2017;21;9;jueves;dia_habil
22/09/2017;2017;22;9;viernes;dia_habil
23/09/2017;2017;23;9;sabado;dia_habil
24/09/2017;2017;24;9;domingo;dia_habil
25/09/2017;2017;25;9;lunes;dia_habil
26/09/2017;2017;26;9;martes;dia_habil
27/09/2017;2017;27;9;miercoles;dia_habil
28/09/2017;2017;28;9;jueves;dia_habil
29/09/2017;2017;29;9;viernes;dia_habil
30/09/2017;2017;30;9;sabado;dia_habil
1/10/2017;2017;1;10;domingo;dia_habil
2/10/2017;2017;2;10;lunes;dia_habil
3/10/2017;2017;3;10;martes;dia_habil
4/10/2017;2017;4;10;miercoles;dia_habil
5/10/2017;2017;5;10;jueves;dia_habil
6/10/2017;2017;6;10;viernes;dia_habil
7/10/2017;2017;7;10;sabado;dia_habil
8/10/2017;2017;8;10;domingo;dia_habil
9/10/2017;2017;9;10;lunes;dia_habil
10/10/2017;2017;10;10;martes;dia_habil
11/10/2017;2017;11;10;miercoles;dia_habil
12/10/2017;2017;12;10;jueves;dia_habil
13/10/2017;2017;13;10;viernes;dia_habil
14/10/2017;2017;14;10;sabado;dia_habil
15/10/2017;2017;15;10;domingo;dia_habil
16/10/2017;2017;16;10;lunes;festivo
17/10/2017;2017;17;10;martes;dia_habil
18/10/2017;2017;18;10;miercoles;dia_habil
19/10/2017;2017;19;10;jueves;dia_habil
20/10/2017;2017;20;10;viernes;dia_habil
21/10/2017;2017;21;10;sabado;dia_habil
22/10/2017;2017;22;10;domingo;dia_habil
23/10/2017;2017;23;10;lunes;dia_habil
24/10/2017;2017;24;10;martes;dia_habil
25/10/2017;2017;25;10;miercoles;dia_habil
26/10/2017;2017;26;10;jueves;dia_habil
27/10/2017;2017;27;10;viernes;dia_habil
28/10/2017;2017;28;10;sabado;dia_habil
29/10/2017;2017;29;10;domingo;dia_habil
30/10/2017;2017;30;10;lunes;dia_habil
31/10/2017;2017;31;10;martes;brujas
1/11/2017;2017;1;11;miercoles;dia_habil
2/11/2017;2017;2;11;jueves;dia_habil
3/11/2017;2017;3;11;viernes;dia_habil
4/11/2017;2017;4;11;sabado;dia_habil
5/11/2017;2017;5;11;domingo;dia_habil
6/11/2017;2017;6;11;lunes;festivo
7/11/2017;2017;7;11;martes;dia_habil
8/11/2017;2017;8;11;miercoles;dia_habil
9/11/2017;2017;9;11;jueves;dia_habil
10/11/2017;2017;10;11;viernes;dia_habil
11/11/2017;2017;11;11;sabado;dia_habil
12/11/2017;2017;12;11;domingo;dia_habil
13/11/2017;2017;13;11;lunes;festivo
14/11/2017;2017;14;11;martes;dia_habil
15/11/2017;2017;15;11;miercoles;dia_habil
16/11/2017;2017;16;11;jueves;dia_habil
17/11/2017;2017;17;11;viernes;dia_habil
18/11/2017;2017;18;11;sabado;dia_habil
19/11/2017;2017;19;11;domingo;dia_habil
20/11/2017;2017;20;11;lunes;dia_habil
21/11/2017;2017;21;11;martes;dia_habil
22/11/2017;2017;22;11;miercoles;dia_habil
23/11/2017;2017;23;11;jueves;dia_habil
24/11/2017;2017;24;11;viernes;dia_habil
25/11/2017;2017;25;11;sabado;dia_habil
26/11/2017;2017;26;11;domingo;dia_habil
27/11/2017;2017;27;11;lunes;dia_habil
28/11/2017;2017;28;11;martes;dia_habil
29/11/2017;2017;29;11;miercoles;dia_habil
30/11/2017;2017;30;11;jueves;dia_habil
1/12/2017;2017;1;12;viernes;dia_habil
2/12/2017;2017;2;12;sabado;dia_habil
3/12/2017;2017;3;12;domingo;dia_habil
4/12/2017;2017;4;12;lunes;dia_habil
5/12/2017;2017;5;12;martes;dia_habil
6/12/2017;2017;6;12;miercoles;dia_habil
7/12/2017;2017;7;12;jueves;dia_habil
8/12/2017;2017;8;12;viernes;festivo
9/12/2017;2017;9;12;sabado;dia_habil
10/12/2017;2017;10;12;domingo;dia_habil
11/12/2017;2017;11;12;lunes;dia_habil
12/12/2017;2017;12;12;martes;dia_habil
13/12/2017;2017;13;12;miercoles;dia_habil
14/12/2017;2017;14;12;jueves;dia_habil
15/12/2017;2017;15;12;viernes;dia_habil
16/12/2017;2017;16;12;sabado;dia_habil
17/12/2017;2017;17;12;domingo;dia_habil
18/12/2017;2017;18;12;lunes;dia_habil
19/12/2017;2017;19;12;martes;dia_habil
20/12/2017;2017;20;12;miercoles;dia_habil
21/12/2017;2017;21;12;jueves;dia_habil
22/12/2017;2017;22;12;viernes;dia_habil
23/12/2017;2017;23;12;sabado;dia_habil
24/12/2017;2017;24;12;domingo;dia_habil
25/12/2017;2017;25;12;lunes;navidad
26/12/2017;2017;26;12;martes;dia_habil
27/12/2017;2017;27;12;miercoles;dia_habil
28/12/2017;2017;28;12;jueves;dia_habil
29/12/2017;2017;29;12;viernes;dia_habil
30/12/2017;2017;30;12;sabado;dia_habil
31/12/2017;2017;31;12;domingo;a_viejo
1/01/2018;2018;1;1;lunes;a_nuevo
2/01/2018;2018;2;1;martes;dia_habil
3/01/2018;2018;3;1;miercoles;dia_habil
4/01/2018;2018;4;1;jueves;dia_habil
5/01/2018;2018;5;1;viernes;dia_habil
6/01/2018;2018;6;1;sabado;dia_habil
7/01/2018;2018;7;1;domingo;dia_habil
8/01/2018;2018;8;1;lunes;festivo
9/01/2018;2018;9;1;martes;dia_habil
10/01/2018;2018;10;1;miercoles;dia_habil
11/01/2018;2018;11;1;jueves;dia_habil
12/01/2018;2018;12;1;viernes;dia_habil
13/01/2018;2018;13;1;sabado;dia_habil
14/01/2018;2018;14;1;domingo;dia_habil
15/01/2018;2018;15;1;lunes;dia_habil
16/01/2018;2018;16;1;martes;dia_habil
17/01/2018;2018;17;1;miercoles;dia_habil
18/01/2018;2018;18;1;jueves;dia_habil
19/01/2018;2018;19;1;viernes;dia_habil
20/01/2018;2018;20;1;sabado;dia_habil
21/01/2018;2018;21;1;domingo;dia_habil
22/01/2018;2018;22;1;lunes;dia_habil
23/01/2018;2018;23;1;martes;dia_habil
24/01/2018;2018;24;1;miercoles;dia_habil
25/01/2018;2018;25;1;jueves;dia_habil
26/01/2018;2018;26;1;viernes;dia_habil
27/01/2018;2018;27;1;sabado;dia_habil
28/01/2018;2018;28;1;domingo;dia_habil
29/01/2018;2018;29;1;lunes;dia_habil
30/01/2018;2018;30;1;martes;dia_habil
31/01/2018;2018;31;1;miercoles;dia_habil
1/02/2018;2018;1;2;jueves;dia_habil
2/02/2018;2018;2;2;viernes;dia_habil
3/02/2018;2018;3;2;sabado;dia_habil
4/02/2018;2018;4;2;domingo;dia_habil
5/02/2018;2018;5;2;lunes;dia_habil
6/02/2018;2018;6;2;martes;dia_habil
7/02/2018;2018;7;2;miercoles;dia_habil
8/02/2018;2018;8;2;jueves;dia_habil
9/02/2018;2018;9;2;viernes;dia_habil
10/02/2018;2018;10;2;sabado;dia_habil
11/02/2018;2018;11;2;domingo;dia_habil
12/02/2018;2018;12;2;lunes;dia_habil
13/02/2018;2018;13;2;martes;dia_habil
14/02/2018;2018;14;2;miercoles;dia_habil
15/02/2018;2018;15;2;jueves;dia_habil
16/02/2018;2018;16;2;viernes;dia_habil
17/02/2018;2018;17;2;sabado;dia_habil
18/02/2018;2018;18;2;domingo;dia_habil
19/02/2018;2018;19;2;lunes;dia_habil
20/02/2018;2018;20;2;martes;dia_habil
21/02/2018;2018;21;2;miercoles;dia_habil
22/02/2018;2018;22;2;jueves;dia_habil
23/02/2018;2018;23;2;viernes;dia_habil
24/02/2018;2018;24;2;sabado;dia_habil
25/02/2018;2018;25;2;domingo;dia_habil
26/02/2018;2018;26;2;lunes;dia_habil
27/02/2018;2018;27;2;martes;dia_habil
28/02/2018;2018;28;2;miercoles;dia_habil
1/03/2018;2018;1;3;jueves;dia_habil
2/03/2018;2018;2;3;viernes;dia_habil
3/03/2018;2018;3;3;sabado;dia_habil
4/03/2018;2018;4;3;domingo;dia_habil
5/03/2018;2018;5;3;lunes;dia_habil
6/03/2018;2018;6;3;martes;dia_habil
7/03/2018;2018;7;3;miercoles;dia_habil
8/03/2018;2018;8;3;jueves;dia_habil
9/03/2018;2018;9;3;viernes;dia_habil
10/03/2018;2018;10;3;sabado;dia_habil
11/03/2018;2018;11;3;domingo;dia_habil
12/03/2018;2018;12;3;lunes;dia_habil
13/03/2018;2018;13;3;martes;dia_habil
14/03/2018;2018;14;3;miercoles;dia_habil
15/03/2018;2018;15;3;jueves;dia_habil
16/03/2018;2018;16;3;viernes;dia_habil
17/03/2018;2018;17;3;sabado;dia_habil
18/03/2018;2018;18;3;domingo;dia_habil
19/03/2018;2018;19;3;lunes;festivo
20/03/2018;2018;20;3;martes;dia_habil
21/03/2018;2018;21;3;miercoles;dia_habil
22/03/2018;2018;22;3;jueves;dia_habil
23/03/2018;2018;23;3;viernes;dia_habil
24/03/2018;2018;24;3;sabado;dia_habil
25/03/2018;2018;25;3;domingo;sem_santa
26/03/2018;2018;26;3;lunes;sem_santa
27/03/2018;2018;27;3;martes;sem_santa
28/03/2018;2018;28;3;miercoles;sem_santa
29/03/2018;2018;29;3;jueves;sem_santa
30/03/2018;2018;30;3;viernes;sem_santa
31/03/2018;2018;31;3;sabado;sem_santa
1/04/2018;2018;1;4;domingo;dia_habil
2/04/2018;2018;2;4;lunes;dia_habil
3/04/2018;2018;3;4;martes;dia_habil
4/04/2018;2018;4;4;miercoles;dia_habil
5/04/2018;2018;5;4;jueves;dia_habil
6/04/2018;2018;6;4;viernes;dia_habil
7/04/2018;2018;7;4;sabado;dia_habil
8/04/2018;2018;8;4;domingo;dia_habil
9/04/2018;2018;9;4;lunes;dia_habil
10/04/2018;2018;10;4;martes;dia_habil
11/04/2018;2018;11;4;miercoles;dia_habil
12/04/2018;2018;12;4;jueves;dia_habil
13/04/2018;2018;13;4;viernes;dia_habil
14/04/2018;2018;14;4;sabado;dia_habil
15/04/2018;2018;15;4;domingo;dia_habil
16/04/2018;2018;16;4;lunes;dia_habil
17/04/2018;2018;17;4;martes;dia_habil
18/04/2018;2018;18;4;miercoles;dia_habil
19/04/2018;2018;19;4;jueves;dia_habil
20/04/2018;2018;20;4;viernes;dia_habil
21/04/2018;2018;21;4;sabado;dia_habil
22/04/2018;2018;22;4;domingo;dia_habil
23/04/2018;2018;23;4;lunes;dia_habil
24/04/2018;2018;24;4;martes;dia_habil
25/04/2018;2018;25;4;miercoles;dia_habil
26/04/2018;2018;26;4;jueves;dia_habil
27/04/2018;2018;27;4;viernes;dia_habil
28/04/2018;2018;28;4;sabado;dia_habil
29/04/2018;2018;29;4;domingo;dia_habil
30/04/2018;2018;30;4;lunes;dia_habil
1/05/2018;2018;1;5;martes;festivo
2/05/2018;2018;2;5;miercoles;dia_habil
3/05/2018;2018;3;5;jueves;dia_habil
4/05/2018;2018;4;5;viernes;dia_habil
5/05/2018;2018;5;5;sabado;dia_habil
6/05/2018;2018;6;5;domingo;dia_habil
7/05/2018;2018;7;5;lunes;dia_habil
8/05/2018;2018;8;5;martes;dia_habil
9/05/2018;2018;9;5;miercoles;dia_habil
10/05/2018;2018;10;5;jueves;dia_habil
11/05/2018;2018;11;5;viernes;dia_habil
12/05/2018;2018;12;5;sabado;dia_habil
13/05/2018;2018;13;5;domingo;madres
14/05/2018;2018;14;5;lunes;festivo
15/05/2018;2018;15;5;martes;dia_habil
16/05/2018;2018;16;5;miercoles;dia_habil
17/05/2018;2018;17;5;jueves;dia_habil
18/05/2018;2018;18;5;viernes;dia_habil
19/05/2018;2018;19;5;sabado;dia_habil
